id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
281,55,10,294,2,35:00,80,Bruno de Jesus Pacheco,Ceará,1235,20:35
282,55,10,295,2,44:00,89,Wendson dos Santos Lopes,Ceará,1244,20:44
283,55,10,296,1,48:00,48,Saulo Rodrigues da Silva,Ceará,1188,19:48
284,56,12,297,2,25:00,70,Thonny Anderson da Silva Carvalho,Bahia,1375,22:55
285,56,12,298,2,45:00,90,Daniel Sampaio Simoes,Bahia,1395,23:15
286,56,14,299,1,26:00,26,Antonio José Cardoso de Oliveira,Athletico Paranaense,1316,21:56
287,56,14,300,2,37:00,82,Erick Luis Conrado Carvalho,Athletico Paranaense,1387,23:07
288,57,1,303,1,34:00,34,Marcos Luis Rocha Aquino,Palmeiras,1174,19:34
289,57,1,304,2,34:00,79,Gustavo Henrique Furtado Scarpa,Palmeiras,1234,20:34
290,57,1,305,2,47:00,92,Mayke Rocha de Oliveira,Palmeiras,1247,20:47
291,57,17,306,2,03:00,48,Aderlan de Lima Silva,Red Bull Bragantino,1203,20:03
292,57,17,307,2,27:00,72,Ytalo Jose Oliveira dos Santos,Red Bull Bragantino,1227,20:27
293,57,17,308,1,46:00,46,Cleiton Schwengber,Red Bull Bragantino,1186,19:46
294,58,8,309,2,23:00,68,Caio Vidal Rocha,Internacional,1223,20:23
295,58,8,310,2,31:00,76,Edenilson Andrade dos Santos,Internacional,1231,20:31
296,58,8,311,1,46:00,46,Jose Gabriel dos Santos Silva,Internacional,1186,19:46
297,58,16,312,2,25:00,70,Derlan de Oliveira Bento,Chapecoense,1225,20:25
298,58,16,313,1,34:00,34,Ronei Gebing,Chapecoense,1174,19:34
299,59,5,317,2,07:00,52,Gabriel Teixeira Aragao,Fluminense,1207,20:07
300,59,5,318,2,29:00,74,Marcilio Florencio Mota Filho,Fluminense,1229,20:29
301,59,5,319,1,47:00,47,PFMarcos de Seixas Correa,Fluminense,1187,19:47
302,59,5,320,2,47:00,92,Luiz Henrique Andre Rosa da Silva,Fluminense,1247,20:47
303,59,3,321,1,29:00,29,Janderson Santos de Souza,Atlético,1169,19:29
304,59,3,322,2,30:00,75,Nathanael Ananias da Silva,Atlético,1230,20:30
305,59,3,323,2,44:00,89,Fernando Miguel Kaufmann,Atlético,1244,20:44
306,60,2,324,1,46:00,46,Angelo Giovani Araos Llanos,Corinthians,1006,16:46
307,60,5,325,2,19:00,64,Danilo Carvalho Barcelos,Fluminense,1039,17:19
308,60,5,326,1,35:00,35,Luccas Claro dos Santos,Fluminense,995,16:35
309,60,5,327,2,37:00,82,André Trindade da Costa Neto,Fluminense,1057,17:37
310,61,1,329,1,11:00,11,Danilo dos Santos de Oliveira,Palmeiras,1211,20:11
311,61,1,330,2,24:00,69,Benjamin Kuscevic Jaramillo,Palmeiras,1284,21:24
312,61,1,331,1,44:00,44,Abel Fernando Moreira Ferreira,Palmeiras,1244,20:44
313,61,1,332,2,47:00,92,Breno Henrique Vasconcelos Lopes,Palmeiras,1307,21:47
314,61,12,333,2,11:00,56,Matheus Bahia Santos,Bahia,1271,21:11
315,61,12,334,1,15:00,15,Rosicley Pereira da Silva,Bahia,1215,20:15
316,61,12,335,2,21:00,66,Patrick de Lucca Chaves de Oliveira,Bahia,1281,21:21
317,61,12,336,2,24:00,69,Thaciano Mickael da Silva,Bahia,1284,21:24
318,62,6,337,2,14:00,59,Allan Rodrigues de Souza,Atlético Mineiro,1304,21:44
319,62,6,338,2,23:00,68,Guilherme Antonio Arana Lopes,Atlético Mineiro,1313,21:53
320,62,6,339,2,45:00,90,Federico Matias Zaracho,Atlético Mineiro,1335,22:15
321,62,13,340,2,21:00,66,Mario Sergio Santos Costa,Santos,1311,21:51
322,62,13,341,2,34:00,79,Marcos Rogerio Ricci Lopes,Santos,1324,22:04
