id,nome,cbf
2099,Bruno Leonardo dos Santos Covas,13
2100,Claudio Coelho Salvatico,27
2101,Jonathan Francisco Lemos,13
2102,Mayksilvan da Silva Ferreira,6
2103,Matheus Bueno Batista,18
2104,Bruno Roberto Pereira da Silva,27
2105,TGGustavo Neppi Scalese,
2106,Rodrigo Alves de Holanda Santos,8
2107,Joao Paulo da Silva,5
2108,Roberto Teixeira da Fonseca Junior,AT
2109,Gabriel Knesowitsch,4
2110,Rodrigo Silva Nascimento,6
2111,Mike dos Santos Nenatarvicius,7
2112,Diogo Hereda da Silva,32
2113,Matheus Antunes Ribeiro,2
2114,Jose Renato da Silva Junior,11
2115,Saimon Pains Tormen,23
2116,Giovanni Piccolomo,77
2117,Luis Eduardo Gaspar Coelho,20
2118,Daniel dos Santos Cerqueira -,AT
2119,Mario Sergio Valerio,6
2120,Guilherme Augusto Pacheco,2
2121,Rafael Pereira dos Santos,3
2122,Eduardo Luiz Person,10
2123,Roberto Heuchayer Santos de Araujo,35
2124,Geovane Batista de Faria,5
2125,Ligger Moreira Malaquias,4
2126,Georgemy Goncalves,1
2127,Luis Antonio Ferreira Rodrigues,94
2128,Gustavo Coutinho Silva Lopes,9
2129,Lucas Esteves Souza,6
2130,TGJorcey Anisio Garcia Santos -,
2131,David Ricardo Loiola da Silva,4
2132,Paulo Victor de Almeida Barbosa,21
2133,Leonardo Rodrigues dos Santos,98
2134,Gabriel Santana Pinto,10
2135,Rodrigo Eduardo da Silva -,3
2136,Gustavo Cazonatti,55
2137,Kayke Moreno de Andrade Rodrigues,17
2138,Pedro Henrique Nascimento Rodrigues de Carvalho,6
2139,Lucas Vinicius Dias Costa -,2
2140,Igor Torres da Silva,77
2141,Fabio Pizarro Sanches,27
2142,Jeferson Marinho dos Santos,19
2143,Antonio Feliphe Costa Silva,6
2144,Bruno Cesar Pereira Silva,14
2145,Alex Sandro de Oliveira,19
2146,Jean Carlos de Souza Irmer,5
2147,Jose Marcos Alves Luis,3
2148,Kelvi Chiesa Gomes,25
2149,Thonny Anderson da Silva Carvalho,10
2150,Romario Guilherme dos Santos,16
2151,Jadson Alves dos Santos -,16
2152,Jhonnathan Espedito Coco Wagner -,30
2153,Matheus Bueno Batista,18
2154,Derek Freitas Ribeiro,11
2155,Matheus de Oliveira Refundini,90
2156,Fabricio Silva Dornellas,44
2157,Ramon Vinicius dos Santos,20
2158,Wellington Rodrigues dos Reis,14
2159,Matheus Aleksander dos Anjos,7
2160,Janderson Santos de Souza,77
2161,David Ricardo Loiola da Silva,4
2162,Warley Leandro da Silva,17
2163,Richardson Fernandes dos Santos,6
2164,Joao Paulo Ferreira Lourenco,10
2165,Igor Henrique Martins Machado,23
2166,Rodrigo Silva Nascimento,6
2167,Bruno Ferreira Ventura Diniz -,94
2168,Claudio Coelho Salvatico,27
2169,Felipe dos Reis Pereira Vizeu do Carmo Linhares,9
2170,Carlos Manuel de Resende Teodoro,15
2171,Ronei Gebing,15
2172,Giovanni Fernando Cofreste Pavani,7
2173,Marco Antonio Rosa Furtado Junior,97
2174,Emerson Lima Freitas,19
2175,Helio Cunha Borges,17
2176,Jose Aldo Soares de Oliveira Filho,5
2177,Matheus Aluísio dos Santos,13
2178,Cristiano da Silva Leite -,6
2179,Bruno Nunes de Barros,2
2180,Lucas Ramon Batista Silva,2
2181,Jose Roberto Assunçao de Araujo Filho,9
2182,Antonio Francisco Moura Neto,5
2183,Facundo Labandeira Castro,30
2184,Carlos Eduardo Santos Oliveira,26
2185,Jose Rodrigo Andrade Ramos,8
2186,Eduardo Marcelo Rodrigues Nunes,21
2187,Jose Gervasio dos Santos Neto,21
2188,Rafael da Cunha Jensen,3
2189,Lucas Mota da Silva,13
2190,Bruno Cortes Barbosa,31
2191,Wellington Aparecido Martins,5
2192,Roberto Pinheiro da Rosa,4
2193,Jean Cleber Santos da Silva,16
2194,Felipe Jose Almeida da Rocha,38
2195,Felipe Mercier de Lucena -,AT
2196,Jonathan Aparecido de Oliveira da Costa -,95
2197,Vinicius Romualdo dos Santos,36
2198,Jean Carlos de Souza Irmer,5
2199,Gabriel Pereira Taliari,19
2200,Felipe Amaral Casarin Damasceno,8
2201,Pablo Dyego da Silva Rosa,11
2202,Weverton Guilherme da Silva Souza,23
2203,Ramon Rodrigo de Carvalho,40
2204,Ariel Felipe Gomes da Rosa,10
2205,Igor Franca Silva,15
2206,Roberto Teixeira da Fonseca,TC
2207,Luan de Freitas Molarinho Chagas,3
2208,Joao Afonso Crispim,21
2209,Guilherme Kennedy Romao,6
2210,Anselmo Ramon Alves Herculano,9
2211,Augusto de Souza Silva,4
2212,Wesley Augusto Henn Marth,3
2213,Guilherme Oliveira Santos,7
2214,Egidio de Araujo Pereira Junior,6
2215,Paul Breitner Villero Arevalo,22
2216,Fabio Augusto Schirmann -,4
2217,Lucas Esteves Souza,6
2218,Matheus Vieira Campos Peixoto,18
2219,João Victor Lima Ferreira -,19
2220,Iago Teles da Silva -,37
2221,Alix Vinicius de Souza Sampaio -,4
2222,Jean Cleber Santos da Silva,16
2223,Jose Aldo Soares de Oliveira Filho,5
2224,Yann Del Pino Rolim,8
2225,Claudio de Souza,3
2226,Helio Miguel Junior,1
2227,Victor Hugo Ramos de Souza,8
2228,Luis Felipe Rocha Davi Alves,4
2229,Luiz Gustavo Almeida Pinto,1
2230,Claudio Aparecido Tencati,TC
2231,Ligger Moreira Malaquias,4
2232,Francisco Alves da Silva Neto,44
2233,Fabio Goncalves,7
2234,Jorge de Moura Xavier,10
2235,Icaro Cosmo da Rocha,14
2236,Leandro Ferreira Pessoa,8
2237,Luiz Gustavo Tavares Conde,23
2238,Jadson Alves dos Santos,16
2239,Gabriel Pereira Taliari,19
2240,Thiago Carpini Barbosa,TC
2241,Guilherme Bissoli Campos,79
2242,Janderson Santos de Souza,77
2243,Saulo Rodrigues da Silva,73
2244,Andre Luiz Ribeiro da Silva,67
2245,Jean Carlos Vicente,10
2246,Luiz Gustavo Tavares Conde -,23
2247,Mateus Goncalves Martins,11
2248,Thiago Rodrigues de Oliveira Nogueira,1
2249,Yan da Cruz Souto,4
2250,Marco Antonio da Silva Carvalho,5
2251,Gildson Pablo de Oliveira Silva,5
2252,Gustavo Cazonatti,55
2253,Jose Henrique da Silva Dourado,9
2254,Kayke Moreno de Andrade Rodrigues,17
2255,Gustavo Cazonatti -,55
2256,Gabriel Santana Pinto,5
2257,Fernando Camilo Farias,20
2258,Julimar Silva Oliveira Junior,17
2259,Paulo de Souza Junior,7
2260,Egidio de Araujo Pereira Junior,6
2261,Pedro Henrique Vieira Costa,2
2262,Mateus Antonio Pinheiro Buiate,4
2263,Jose Vitor Lima Cardoso,3
2264,Pierre Wagner Oliveira dos Santos,23
2265,Jose Fernando Viana de Santana,9
2266,Romario Guilherme dos Santos,16
2267,Nathan Melo Silva,27
2268,Ramon Vinicius dos Santos,21
2269,Randerson de Sousa Almeida,15
2270,Thonny Anderson da Silva Carvalho,5
2271,Michael Matias Fracaro,1
2272,Rafael Ferreira Donato,5
2273,Cristiano Claudinei Nogueira,18
2274,Joao Paulo Ferreira Lourenco,10
